0,1,2,3,4,5,6,7,target
0.16915695638665418,0.27251348194778297,0.05373573303222656,39.38830671397889,1.9242387636631841,0.7056212815050412,0.2829468523575427,0.9959177532106277,1
0.21291990811703682,0.2944958332161995,0.07062911987304688,61.904612238225745,2.6666356611125424,0.6380656267748519,0.22605418005304337,0.9944947023940137,1
0.0013311409457623105,0.018973125531845162,1.430511474609375e-05,21.48735138651079,0.3078799200611704,0.9821971418824877,0.9449503979233538,0.5292056093158239,0
0.00142104368836885,0.02036873665620956,1.1444091796875e-05,25.36474363777152,0.32889473230900423,0.9809466878088884,0.9383700076896834,0.5256041418072445,0
0.2894419419039559,0.2932726182381869,0.01896381378173828,62.70340264826005,2.979818683202189,0.5579873678606861,0.16738545492600793,0.9943971278993327,1
0.2894419419039559,0.2932726182381869,0.01896381378173828,62.70340264826005,2.979818683202189,0.5579873678606861,0.16738545492600793,0.9943971278993327,1
0.2996885959376816,0.3008525396630707,0.032372474670410156,63.67534792273846,3.0142772794968664,0.554210322077922,0.17208023275268425,0.9946121157733854,0
0.21451308528618865,0.28444947602231535,0.028913497924804688,75.43148293141542,2.7922000110167207,0.643881051946695,0.23971932543559607,0.9928056523204477,0
0.2613065219734576,0.30186945693337847,0.047829627990722656,74.12622825542131,3.1743520111526577,0.5811417057707511,0.19492623304885395,0.993763187763721,0
0.23572245850108398,0.2976418549848744,0.03727245330810547,135.27021768402747,2.9916780129290066,0.5941932303359921,0.1413001177508394,0.9883047280583656,0
0.19485060773436,0.2963451954620879,0.044991493225097656,49.98803607115794,2.067870841534594,0.7020954870830992,0.28108890268447095,0.9956190854216859,1
0.2119909750830426,0.29532464001064307,0.0293731689453125,84.67026610647413,2.6688419204201534,0.6263848212922418,0.17292578139443437,0.9925364227006709,0
0.2800457281729946,0.33003942385363744,0.0851888656616211,164.23304520972226,3.1526053487328287,0.5928683002246902,0.13410743886970292,0.9884338218306069,1
0.21475161329971568,0.29941539033817915,0.026277542114257812,60.27369109493494,2.2248962960491734,0.6807233854894031,0.32630247389065076,0.9948595404888435,1
0.2562487695726745,0.3196762445734558,0.05345344543457031,61.749390126660714,2.3146861145923787,0.6427133463906796,0.2644094111455496,0.9953679991815747,0
0.17037409653774518,0.2752274131800928,0.027443885803222656,64.04127712927715,2.2642434387195465,0.7072622289453872,0.2896446147002581,0.9934787931994905,1
0.17976339018664603,0.26955386519262153,0.024748802185058594,60.199945390354074,2.3846424424790404,0.7020526323281744,0.3270980527286768,0.9936180460953413,0
0.13023456738022507,0.26022426628559203,0.04871559143066406,42.32324826560989,1.5494473193619538,0.7654257886829829,0.4159198614960911,0.9951840942420547,1
0.14177799993803683,0.27168668844844235,0.0584564208984375,42.270501373520034,1.6094209328255937,0.7516609917266033,0.37130944913470965,0.995618721794444,0
0.3108522382249372,0.3227978059685918,0.08131980895996094,97.63588908713433,3.503520706145388,0.5613703774856194,0.1945857095358921,0.9927668798070766,1
0.28566192621760483,0.31343360797802206,0.05040740966796875,68.42052279381846,3.111253089670139,0.5740846681723311,0.19078649830614175,0.9946502764400655,0
0.25835513956911377,0.3186430282497119,0.08338069915771484,90.65047723812943,3.0478057558892284,0.5746075928884044,0.13386882255263052,0.9931582457816829,1
0.19371666242562316,0.2909994595094409,0.044063568115234375,47.618735352966,2.216345516167003,0.6639314054422194,0.20631075176324998,0.9956794595154648,0
0.269986745310328,0.31593690645675754,0.04705524444580078,67.96153434011062,2.809365481719743,0.5711345547113137,0.1334111634080159,0.9947776878781469,1
0.23018940199438204,0.29918301885242715,0.02590179443359375,50.38847833791897,2.477486921617615,0.5893594010655585,0.13424553650375703,0.995659643139949,0
0.2759576336339631,0.2862524072029417,0.05079364776611328,84.2715046526436,3.6140485332546257,0.5422093304697175,0.16540738221014747,0.9921252395590171,1
0.26141367632457774,0.29998355239783253,0.06689071655273438,62.61632391011278,3.1269948037896707,0.5723097532587879,0.18468226821824246,0.9946611461211011,0
0.2489719834493467,0.2625444008871707,0.023374557495117188,64.98157231619244,3.0199144096167196,0.5452844050108357,0.1323824700516181,0.9927400570070416,0
0.2591052956136006,0.2787000751130955,0.04963970184326172,47.715026823671046,2.8402374458640685,0.5453151533377368,0.13255773564212853,0.9952727722073713,1
0.24904078444078842,0.33451559896890204,0.1051340103149414,91.71214526677507,2.698432594496152,0.5916696041938443,0.13364492287787222,0.9936959871428616,0
0.23305909169062192,0.3307145555587591,0.10784244537353516,46.82025721153227,2.1303060680850674,0.6549974497260735,0.16673143618732927,0.9967054599908527,1
0.24288831730062616,0.2967203939224933,0.052593231201171875,72.95374239020333,3.2479628319833247,0.5606829553595643,0.13320038699459738,0.9936184639233231,0
0.27268007603305555,0.30780562267612205,0.06275081634521484,65.80681826312247,3.307519140447121,0.5400152110644086,0.13302466030340476,0.9946534024117211,1
0.0012919814542566312,0.020713946752362437,5.7220458984375e-06,25.372995252838717,0.2997410425196054,0.97339946277988,0.9153277970750516,0.5335311459522376,0
0.001531683026013484,0.024328349435611768,5.7220458984375e-06,36.508681281342966,0.36809259920988363,0.9683376550068858,0.9000068473037504,0.5217015455057823,0
0.0010106564348798604,0.01716251911306249,0.0,17.89414421262029,0.23279414347999092,0.9837517506976118,0.9480654224405192,0.5229266733599556,0
0.0013787741973058352,0.022468097927986614,0.0,30.86020742968026,0.32782979589576944,0.9838693163784833,0.9483793002931163,0.5265342113742121,0
0.0007868136961723534,0.014650336355931888,0.0,12.88913807765739,0.17623169008581285,0.9905749640448533,0.9694273072947737,0.5193537310091274,0
0.001068886489616018,0.018780593319000522,0.0,22.067981575011984,0.25105405564168326,0.9752284727640146,0.9175003589516453,0.5149767298567909,0
0.001480219690634004,0.022944574686363656,4.291534423828125e-05,31.039861820427,0.35688861943934164,0.9677012277918704,0.9001444542594511,0.5337801664641396,0
0.0010740538493721075,0.019969364901449932,0.0,24.17663405417305,0.2577151217221588,0.9822494844262982,0.943045866265744,0.5303779370821977,0
0.19249642169794087,0.28041538302197877,0.045261383056640625,65.10813017301464,2.247417179245005,0.6809947242186114,0.29584227093294235,0.9936342582517637,0
0.20658340365934455,0.27991519746091686,0.03680992126464844,61.36811352638956,2.452372652945243,0.6553442806791223,0.2718716369099233,0.9939601520114331,0
0.1298776694013083,0.24229690881489263,0.026803970336914062,44.82137899865662,1.6513576628494178,0.7526647047890829,0.39899210104361893,0.9941319251871905,0
0.15004110071033927,0.26456065800512246,0.0350189208984375,53.35736948730478,1.798522941133279,0.7387307221477619,0.37168414227297036,0.9941377510461683,0
0.18682559369515764,0.2779355009621065,0.049312591552734375,73.51933987992794,2.4747834989947317,0.66328737339878,0.20840028751771342,0.9926695904099879,0
0.20490085446128672,0.28620183341109384,0.05832481384277344,61.52746573042983,2.5521977093066144,0.6470256050033346,0.19880240073229047,0.9942278849726546,0
0.17185943569497725,0.2730117297037432,0.05507183074951172,58.20943459514436,2.05648661327513,0.6808270681407342,0.21863102212163382,0.9939848032872521,0
0.19536407497220143,0.2921986602055625,0.06832599639892578,51.56454379851564,2.0979661887832712,0.6724997776253261,0.24587625036919508,0.9953755270581074,0
0.29829596099599937,0.32735437843644277,0.07127094268798828,57.46885428040821,2.8337283990454227,0.578061968031447,0.18095895975796825,0.9958681586084202,0
0.28297638621211785,0.31449593804293785,0.04586505889892578,54.510688008036205,2.778843906906015,0.582174645056392,0.18648652292939807,0.9957634962428147,0
0.2631463485546073,0.317360992524033,0.07840728759765625,155.31124039735244,3.210010137489156,0.588564283628157,0.16376691579020292,0.9881828869317284,0
0.17557315820552663,0.2755445666325717,0.04756355285644531,52.171221559769215,2.040746656039458,0.6755816473522311,0.24653180803437463,0.9947387867352548,0
0.0014264072726239922,0.024712562250059387,0.0,36.501828383264524,0.33442953623138033,0.9896022183798083,0.9678575839198087,0.5305469308735895,0
0.0013583017967174636,0.025848016753023093,0.0002002716064453125,39.86915354494288,0.30857614251002674,0.98582884504165,0.9525905583310682,0.5390913975459326,0
0.17434147074033957,0.28594367131099363,0.05475330352783203,59.27326330173974,1.8738670727129996,0.7438444081820162,0.35710731212321645,0.9944097021587316,0
0.1451878138429355,0.26118742445939913,0.035880088806152344,44.54932969764695,1.653825495591185,0.7783344492976859,0.45257363596351513,0.994967648417577,0
0.0013998065343558738,0.018044498355293648,4.76837158203125e-06,19.921762610767498,0.32089232776584836,0.9664646543893741,0.8894284658268204,0.5222859861050049,0
0.0016658992018712224,0.021452291705918284,2.47955322265625e-05,28.958803898334086,0.39688192977074904,0.966253946649705,0.8890938076956374,0.5116583101638613,1
0.13180535090635792,0.2214222777750596,0.009267807006835938,50.075124928050904,2.0468690092799795,0.7194292149985047,0.3694427476469184,0.9921072495732114,1
0.13405678048776146,0.23275598370620312,0.014992713928222656,45.31936010404122,1.9956567767374471,0.7189068960279265,0.36992865383915696,0.9935368281640008,0
0.0015425996883759968,0.023579329196256653,0.0,33.57783040481385,0.3707035506350028,0.9814967829084887,0.9433918352022805,0.5259651545150127,0
0.001061192910295743,0.01868551396950989,0.0,21.68475757450069,0.24442946780036395,0.9799453537373258,0.9329963365757001,0.5184016228371919,0
0.0016147917878412612,0.02241891407826304,1.9073486328125e-06,29.862069626232895,0.3696987130149162,0.981370265940604,0.9410890586231925,0.5366056139680979,1
0.0012673855614445115,0.01887036784415286,0.0,21.420067776216076,0.2851535693060208,0.9823568392019578,0.9416352714429931,0.5330647059491125,0
